gene,n_a,n_b,log2_mean_a,log2_mean_b,log2_fc,U,p,p_bh
DAZAP1,7,8,19.14782597321607,18.796601696554692,0.3512242766613767,48.0,0.020512820512820513,0.4852816474863719
RDH14,7,8,16.27306199751268,15.890740944585136,0.38232105292754426,48.0,0.020512820512820513,0.4852816474863719
UCHL1,7,8,19.899839515094122,21.05026548973388,-1.1504259746397594,8.0,0.020512820512820513,0.4852816474863719
HK3,7,8,18.498112671111244,19.094038031630475,-0.5959253605192316,8.0,0.020512820512820513,0.4852816474863719
NEDD4,7,8,14.137434504698271,13.760135616881541,0.37729888781673004,48.0,0.020512820512820513,0.4852816474863719
QDPR,7,8,16.537587841629666,16.914493262358338,-0.37690542072867217,8.0,0.020512820512820513,0.4852816474863719
SQSTM1,7,8,15.512234564008539,15.981203733551895,-0.46896916954335666,8.0,0.020512820512820513,0.4852816474863719
TCOF1,7,8,17.459610888973693,17.0704423969431,0.389168492030592,48.0,0.020512820512820513,0.4852816474863719
CORO1B,7,8,19.722734655846917,20.043765082648683,-0.32103042680176586,8.0,0.020512820512820513,0.4852816474863719
DNAJC7,7,8,16.94373421455606,17.21761372471088,-0.2738795101548206,8.0,0.020512820512820513,0.4852816474863719
PLOD1,7,8,19.099145561426543,19.96051364797972,-0.8613680865531776,8.0,0.020512820512820513,0.4852816474863719
NUTF2,7,8,18.91296304928984,19.57954485098672,-0.6665818016968821,8.0,0.020512820512820513,0.4852816474863719
TNFAIP2,7,8,17.687312393602543,18.056665105798658,-0.36935271219611465,8.0,0.020512820512820513,0.4852816474863719
MAPKAPK2,6,7,14.59255782339533,14.042249506048444,0.5503083173468859,37.0,0.022144522144522144,0.49602228757158334
QSOX2,6,7,15.196419453804154,15.555293287847093,-0.3588738340429387,5.0,0.022144522144522144,0.49602228757158334
IGHD,6,7,17.611465550664487,16.35986357796184,1.2516019727026482,37.0,0.022144522144522144,0.49602228757158334
BABAM1,3,6,11.710709744999527,12.206570035364393,-0.4958602903648668,0.0,0.023809523809523808,0.49602228757158334
CSF1,3,6,10.361970011078627,11.336778804329517,-0.9748087932508902,0.0,0.023809523809523808,0.49602228757158334
RSBN1L,6,6,14.147147439099873,14.672846258846205,-0.5256988197463315,4.0,0.025974025974025976,0.49602228757158334
DNAJC2,6,6,14.639199972107468,14.994025870528167,-0.35482589842069956,4.0,0.025974025974025976,0.49602228757158334
SNRPC,6,6,15.661066458189602,14.99123044237587,0.6698360158137309,32.0,0.025974025974025976,0.49602228757158334
CYFIP2,6,6,17.632842817528267,16.544178384745177,1.0886644327830908,32.0,0.025974025974025976,0.49602228757158334
UTP18,7,7,13.719390125588491,14.185844838133546,-0.46645471254505466,7.0,0.026223776223776224,0.49602228757158334
ACAP1,7,7,17.311186400147708,16.46739829259194,0.8437881075557669,42.0,0.026223776223776224,0.49602228757158334
DPF2,7,7,14.30139661665974,13.901102551809345,0.40029406485039587,42.0,0.026223776223776224,0.49602228757158334
STK17B,7,7,12.626530888295646,11.461501400083565,1.165029488212081,42.0,0.026223776223776224,0.49602228757158334
MGMT,7,7,14.023108484661927,13.572363682796444,0.4507448018654827,42.0,0.026223776223776224,0.49602228757158334
VPS50,7,7,13.156798468030773,12.625023661225502,0.5317748068052719,42.0,0.026223776223776224,0.49602228757158334
MRPL38,7,7,15.317217906917465,15.558509413762502,-0.24129150684503742,7.0,0.026223776223776224,0.49602228757158334
CASK,4,8,14.108474483931026,13.390550584681272,0.7179238992497545,29.0,0.028282828282828285,0.49602228757158334
SNX15,4,4,12.330290978437592,11.838843977376873,0.4914470010607186,16.0,0.02857142857142857,0.49602228757158334
ARHGAP15,4,4,13.750731722586913,12.404796109505973,1.3459356130809397,16.0,0.02857142857142857,0.49602228757158334
GFRA1,4,4,11.116472824894048,11.773116888207714,-0.6566440633136654,0.0,0.02857142857142857,0.49602228757158334
RAD9A,4,4,14.07789240806949,13.300392295634339,0.7775001124351508,16.0,0.02857142857142857,0.49602228757158334
WDR18,7,8,18.588473061371865,18.90238935938779,-0.3139162980159256,9.0,0.028904428904428903,0.49602228757158334
DOCK4,7,8,13.73343507357404,14.158198388654325,-0.42476331508028586,9.0,0.028904428904428903,0.49602228757158334
COLGALT1,7,8,19.055389375029733,19.730602974094595,-0.6752135990648611,9.0,0.028904428904428903,0.49602228757158334
SEPTIN7,7,8,19.60008442767657,19.15703787907453,0.44304654860204096,47.0,0.028904428904428903,0.49602228757158334
SFXN3,7,8,17.58351904617545,17.832971202927425,-0.24945215675197474,9.0,0.028904428904428903,0.49602228757158334
SPTAN1,7,8,19.86017629479102,19.566388591867234,0.29378770292378675,47.0,0.028904428904428903,0.49602228757158334
NES,7,8,17.350900612908596,18.09938016609703,-0.7484795531884352,9.0,0.028904428904428903,0.49602228757158334
AHCY,7,8,20.462034584178166,21.074728882931474,-0.6126942987533077,9.0,0.028904428904428903,0.49602228757158334
RBM10,7,8,15.266887667463891,15.00680197040229,0.26008569706160145,47.0,0.028904428904428903,0.49602228757158334
PDK1,7,8,16.42181749325454,15.587810651486215,0.8340068417683248,47.0,0.028904428904428903,0.49602228757158334
UGDH,7,8,19.574361967832555,19.98563042815789,-0.41126846032533493,9.0,0.028904428904428903,0.49602228757158334
QPCTL,7,8,15.94768669471529,15.347979541237084,0.5997071534782066,47.0,0.028904428904428903,0.49602228757158334
PEPD,7,8,19.355823158413703,19.727132745438777,-0.371309587025074,9.0,0.028904428904428903,0.49602228757158334
NDUFA2,7,8,14.384754585897383,14.055157698188127,0.3295968877092559,47.0,0.028904428904428903,0.49602228757158334
CRTC3,7,8,14.2949681622057,13.813647828996341,0.48132033320935896,47.0,0.028904428904428903,0.49602228757158334
PCNA,7,8,17.569978650188478,18.17492618882539,-0.6049475386369103,9.0,0.028904428904428903,0.49602228757158334
TCIRG1,7,8,16.41389988581928,16.874969519367625,-0.4610696335483446,9.0,0.028904428904428903,0.49602228757158334
MTMR1,7,8,13.143350771674196,12.617396794391707,0.525953977282489,47.0,0.028904428904428903,0.49602228757158334
PSMB10,7,8,19.19204892725571,19.47805874566972,-0.2860098184140121,9.0,0.028904428904428903,0.49602228757158334
RPS6,7,8,20.148346757429003,19.905314554080704,0.24303220334829945,47.0,0.028904428904428903,0.49602228757158334
IGKV3D-7,7,8,23.787169481707558,22.443820626308433,1.3433488553991246,47.0,0.028904428904428903,0.49602228757158334
YWHAE,7,8,22.19492319480741,22.577533068586675,-0.38260987377926625,9.0,0.028904428904428903,0.49602228757158334
TBCB,7,8,18.43709474158629,18.634303119410582,-0.19720837782429257,9.0,0.028904428904428903,0.49602228757158334
GID8,7,8,15.43879485871233,15.99026809837641,-0.5514732396640802,9.0,0.028904428904428903,0.49602228757158334
RPL10A,7,8,20.783154380829906,20.48924074974567,0.2939136310842372,47.0,0.028904428904428903,0.49602228757158334
UBE2G1,7,8,15.92669386402483,16.550265677461166,-0.6235718134363353,9.0,0.028904428904428903,0.49602228757158334
ABHD16A,7,8,17.194758872696916,17.468635560037434,-0.2738766873405183,9.0,0.028904428904428903,0.49602228757158334
PPP4R1,7,8,14.453933004801689,14.902059684997596,-0.44812668019590696,9.0,0.028904428904428903,0.49602228757158334
RAB2A,7,8,20.055548480004763,20.443343566474358,-0.3877950864695947,9.0,0.028904428904428903,0.49602228757158334
H2BC12;H2BC14;H2BC15;H2BC18;H2BC4;H2BC5;H2BC9,7,8,23.607201970696206,22.76485921231608,0.8423427583801271,47.0,0.028904428904428903,0.49602228757158334
SMARCC2,7,8,18.160633617876883,17.834696692840197,0.3259369250366859,47.0,0.028904428904428903,0.49602228757158334
RPE,7,8,15.998467436151648,16.514293964601286,-0.5158265284496384,9.0,0.028904428904428903,0.49602228757158334
GNA11,7,8,16.622292741643793,16.017623727871516,0.604669013772277,47.0,0.028904428904428903,0.49602228757158334
INPP5D,7,8,15.970163711151027,15.3997367807134,0.5704269304376268,47.0,0.028904428904428903,0.49602228757158334
PLCG2,7,8,18.91435012870397,18.47064371400915,0.44370641469481953,47.0,0.028904428904428903,0.49602228757158334
ACBD5,7,8,17.53880850757998,17.920579034400326,-0.38177052682034684,9.0,0.028904428904428903,0.49602228757158334
LAIR1,7,8,18.412123498010533,19.028284093647827,-0.6161605956372931,9.0,0.028904428904428903,0.49602228757158334
HSPA6,7,8,22.468253267636765,22.776685142252685,-0.3084318746159198,9.0,0.028904428904428903,0.49602228757158334
H1-4,7,8,24.11597320629586,23.020020560209765,1.0959526460860936,47.0,0.028904428904428903,0.49602228757158334
PSMC2,7,8,18.766658250912474,18.963068359537516,-0.1964101086250416,9.0,0.028904428904428903,0.49602228757158334
HNRNPA1,7,8,23.14591594855397,22.958985944667006,0.1869300038869639,47.0,0.028904428904428903,0.49602228757158334
PGP,7,8,15.405110411069929,15.822314256126786,-0.41720384505685715,9.0,0.028904428904428903,0.49602228757158334
COG2,7,8,18.50056815734351,18.196428390395,0.3041397669485093,47.0,0.028904428904428903,0.49602228757158334
H2AC11;H2AC12;H2AC14;H2AC7;H2AJ,7,8,24.578039827796424,23.643182167121573,0.9348576606748509,47.0,0.028904428904428903,0.49602228757158334
FTO,7,8,16.004970173339522,16.477453699928823,-0.4724835265893006,9.0,0.028904428904428903,0.49602228757158334
IFIT3,7,8,14.848523030635208,15.47953810592668,-0.6310150752914723,9.0,0.028904428904428903,0.49602228757158334
EIF2B4,7,8,15.800642392649591,16.085545326237288,-0.2849029335876967,9.0,0.028904428904428903,0.49602228757158334
NOTCH3,7,8,16.02144451319634,16.737492231493345,-0.7160477182970055,9.0,0.028904428904428903,0.49602228757158334
TMED5,7,8,17.486622974858694,17.08649615701579,0.40012681784290294,47.0,0.028904428904428903,0.49602228757158334
GTF2B,7,8,14.442540792666867,14.102931696858253,0.33960909580861376,47.0,0.028904428904428903,0.49602228757158334
IK,7,8,14.947476700123866,14.637020198221805,0.31045650190206153,47.0,0.028904428904428903,0.49602228757158334
BRD1,7,8,14.665137625919916,14.310617676225824,0.35451994969409206,47.0,0.028904428904428903,0.49602228757158334
CA3,7,8,17.04248730958566,17.81703442228187,-0.7745471126962116,9.0,0.028904428904428903,0.49602228757158334
TBC1D2,7,8,11.824953915320114,12.448862354655315,-0.6239084393352012,9.0,0.028904428904428903,0.49602228757158334
IDH3A,7,8,19.47836301646862,19.10440183192467,0.3739611845439512,47.0,0.028904428904428903,0.49602228757158334
DDX3X,7,8,20.653921632000834,20.77993601771779,-0.12601438571695667,9.0,0.028904428904428903,0.49602228757158334
KDM2A,7,8,15.956343543419967,15.66035710038782,0.29598644303214705,47.0,0.028904428904428903,0.49602228757158334
MVD,7,8,14.030949978863209,14.48901334379525,-0.45806336493204114,9.0,0.028904428904428903,0.49602228757158334
PAK1,7,8,15.257762220086802,15.599406241663306,-0.34164402157650464,9.0,0.028904428904428903,0.49602228757158334
NT5DC2,7,8,14.374368825301847,14.61259902589915,-0.23823020059730382,9.0,0.028904428904428903,0.49602228757158334
RPL17,7,8,18.98425655337905,18.535112323270912,0.4491442301081392,47.0,0.028904428904428903,0.49602228757158334
DHX36,7,8,17.040883492123495,17.518499450547505,-0.4776159584240105,9.0,0.028904428904428903,0.49602228757158334
IFIT1,7,8,16.72044980109261,17.551485587308235,-0.8310357862156259,9.0,0.028904428904428903,0.49602228757158334
ZNF326,7,8,16.053834509056934,16.579649942867455,-0.5258154338105214,9.0,0.028904428904428903,0.49602228757158334
BICD2,7,8,14.084470598037635,14.613068466496204,-0.5285978684585686,9.0,0.028904428904428903,0.49602228757158334
SYNJ2BP,7,8,14.227172510644024,14.676999066096101,-0.44982655545207706,9.0,0.028904428904428903,0.49602228757158334
ALG5,7,8,15.986154353700984,15.461002579787369,0.5251517739136151,47.0,0.028904428904428903,0.49602228757158334
FAHD2A,7,8,16.087156074919797,16.39372805415767,-0.30657197923787294,9.0,0.028904428904428903,0.49602228757158334
DIP2B,7,8,15.78150244890424,16.111820348867422,-0.33031789996318217,9.0,0.028904428904428903,0.49602228757158334
FUS,7,8,18.970059046280635,18.695705415399743,0.27435363088089204,47.0,0.028904428904428903,0.49602228757158334
TUBGCP2,7,8,17.632986298794624,17.90735076255368,-0.2743644637590563,9.0,0.028904428904428903,0.49602228757158334
FASN,7,8,19.190678356950542,19.954982012184995,-0.7643036552344533,9.0,0.028904428904428903,0.49602228757158334
IL4I1,7,8,18.825000146399464,19.58379721675923,-0.7587970703597655,9.0,0.028904428904428903,0.49602228757158334
MMP14,6,8,14.600352221195008,15.082701164173306,-0.4823489429782981,7.0,0.029304029304029304,0.49602228757158334
PTPRK,6,8,14.347382259145185,14.81394628806331,-0.46656402891812476,7.0,0.029304029304029304,0.49602228757158334
LACTB2,6,8,15.192408230403634,15.737778653644504,-0.54537042324087,7.0,0.029304029304029304,0.49602228757158334
MTHFD2,6,8,18.773581654980237,19.681891322161004,-0.9083096671807667,7.0,0.029304029304029304,0.49602228757158334
NDUFC2,6,8,17.5650055397962,18.049596534389448,-0.4845909945932476,7.0,0.029304029304029304,0.49602228757158334
TBL1XR1,6,8,16.48043702223595,17.0588367124611,-0.5783996902251509,7.0,0.029304029304029304,0.49602228757158334
LMF1,6,8,12.604067368367177,11.61233390987076,0.9917334584964177,41.0,0.029304029304029304,0.49602228757158334
EXD2,5,8,14.743394804134942,15.046420616029,-0.30302581189405764,5.0,0.029526029526029528,0.4983761556795265
LYRM7,5,6,12.50095433405674,11.920907680170435,0.5800466538863045,27.0,0.030303030303030304,0.5072170169663206
PELO,5,7,9.987390853622149,9.238067060851918,0.7493237927702303,31.0,0.030303030303030304,0.5072170169663206
NDUFB2,5,6,13.721233174383917,13.220912391986223,0.5003207823976936,27.0,0.030303030303030304,0.5072170169663206
IFITM3,5,5,13.012824853959904,12.409413606244387,0.6034112477155169,23.0,0.031746031746031744,0.5169963084126173
FRG1,4,5,11.776043751886878,11.104885761140014,0.6711579907468632,19.0,0.031746031746031744,0.5169963084126173
BCL10,4,5,10.992379552408451,10.289543125590491,0.7028364268179601,19.0,0.031746031746031744,0.5169963084126173
LENG1,4,5,10.87811678059024,9.797255020191773,1.0808617603984665,19.0,0.031746031746031744,0.5169963084126173
GPD1L,6,7,16.135424964511447,15.232628246217606,0.9027967182938408,36.0,0.03496503496503496,0.5169963084126173
HIGD1A,6,7,11.478168675522426,12.18740283767438,-0.7092341621519545,6.0,0.03496503496503496,0.5169963084126173
MOB3A,6,7,14.467625046930154,13.17554599300813,1.2920790539220235,36.0,0.03496503496503496,0.5169963084126173
SMG8,6,7,14.171929432068964,14.585527965060038,-0.41359853299107385,6.0,0.03496503496503496,0.5169963084126173
MTFMT,7,6,14.64258997525816,13.855479170933378,0.7871108043247812,36.0,0.03496503496503496,0.5169963084126173
PPP3CC,7,6,13.447313145991368,12.891014444925618,0.5562987010657494,36.0,0.03496503496503496,0.5169963084126173
AAMP,6,7,14.865720914018922,15.48776990123052,-0.6220489872115973,6.0,0.03496503496503496,0.5169963084126173
METTL1,3,5,12.18098531695965,11.799421501972564,0.3815638149870857,15.0,0.03571428571428571,0.5169963084126173
SERPINB10,5,3,9.522218608944959,10.16071003839217,-0.6384914294472104,0.0,0.03571428571428571,0.5169963084126173
PLXND1,3,5,11.132733770323815,10.11852772752044,1.0142060428033748,15.0,0.03571428571428571,0.5169963084126173
PHF1,3,5,11.701001224847616,10.945623338543445,0.7553778863041707,15.0,0.03571428571428571,0.5169963084126173
CDKN2C,3,5,12.143037460890797,11.489386253872189,0.6536512070186085,15.0,0.03571428571428571,0.5169963084126173
IGHV2-5,5,3,15.381977329018667,14.451333758770048,0.9306435702486198,15.0,0.03571428571428571,0.5169963084126173
LOXL1,3,5,15.6913047324081,14.164751591616687,1.5265531407914121,15.0,0.03571428571428571,0.5169963084126173
RBBP7,7,7,17.864377340924243,18.289383038378293,-0.4250056974540506,8.0,0.03787878787878788,0.5169963084126173
GPKOW,7,7,16.352338359810343,16.609352973981316,-0.2570146141709735,8.0,0.03787878787878788,0.5169963084126173
CHMP7,7,7,13.73884075408307,13.067015088724093,0.6718256653589769,41.0,0.03787878787878788,0.5169963084126173
TEX264,7,7,14.92414318839792,15.196776110976169,-0.2726329225782482,8.0,0.03787878787878788,0.5169963084126173
UBQLN1,7,7,17.133263210817024,17.611720414946955,-0.4784572041299313,8.0,0.03787878787878788,0.5169963084126173
EXOSC3,7,7,16.010442820810027,16.55451119026086,-0.5440683694508337,8.0,0.03787878787878788,0.5169963084126173
THOC6,7,7,14.04625536375718,14.315410995667554,-0.2691556319103743,8.0,0.03787878787878788,0.5169963084126173
PTPN2,7,7,15.093096932938431,15.498445241193002,-0.40534830825457036,8.0,0.03787878787878788,0.5169963084126173
FGFR1OP2,4,6,12.176885975256102,11.404926457688317,0.7719595175677849,22.0,0.0380952380952381,0.5169963084126173
RNF114,4,6,14.920465019578526,15.961610225329792,-1.041145205751267,2.0,0.0380952380952381,0.5169963084126173
ATF7IP,4,6,9.491460730381924,10.508864342426223,-1.0174036120442995,2.0,0.0380952380952381,0.5169963084126173
TCEAL4,4,6,12.747454089949628,12.1642140038998,0.5832400860498268,22.0,0.0380952380952381,0.5169963084126173
JCAD,4,6,11.291407018867677,10.245774164382743,1.0456328544849338,22.0,0.0380952380952381,0.5169963084126173
YBX1,7,8,18.414833350441832,18.88347351120288,-0.46864016076104775,10.0,0.04009324009324009,0.5169963084126173
SIGLEC1,7,8,14.903171469249331,15.626481988491388,-0.723310519242057,10.0,0.04009324009324009,0.5169963084126173
FCGR3A,7,8,17.92779715113743,18.558889062276045,-0.6310919111386148,10.0,0.04009324009324009,0.5169963084126173
PELP1,7,8,16.895931343694464,17.286253462130745,-0.3903221184362806,10.0,0.04009324009324009,0.5169963084126173
COPG2,7,8,16.237266839375614,16.457378976403476,-0.22011213702786137,10.0,0.04009324009324009,0.5169963084126173
H2AC21,7,8,28.328604840319283,27.73693647821066,0.5916683621086243,46.0,0.04009324009324009,0.5169963084126173
GPD2,7,8,19.784541293440594,20.10808963879939,-0.3235483453587982,10.0,0.04009324009324009,0.5169963084126173
BSG,7,8,18.675244693534392,19.194352441103575,-0.5191077475691834,10.0,0.04009324009324009,0.5169963084126173
HEBP1,7,8,18.52097908107334,18.876717589810692,-0.35573850873735324,10.0,0.04009324009324009,0.5169963084126173
ATP5PD,7,8,20.03361201135981,19.740911827924677,0.2927001834351337,46.0,0.04009324009324009,0.5169963084126173
