,feature_type,axis1,axis2,axis3
ARHGEF7,gene,-0.02649850302950371,-0.00010938886209587203,-0.01416912419242108
ARID1A,gene,-0.006758566458341599,-0.0029719687817786554,-0.018234904166318112
ARID2,gene,-0.007530774878084964,0.016547244470921516,0.012301697961523994
ARL1,gene,0.020474454994863084,-0.014291796366152916,-0.004419822994141078
ARL2,gene,0.017990912791815736,-0.010576947690590933,-0.013640945776058424
ARL3,gene,0.006507459048862825,0.030388170709016404,-0.016958494807132532
ARL6IP5,gene,-0.018637836462186867,-0.012524367238774188,-0.0012630137842413664
ARL6IP6,gene,0.008240234397512727,0.016887474149594288,0.0016986635812970853
ARL8A,gene,-0.006980265857132627,-0.004681216108546883,-0.008154507258405693
ARL8B,gene,-0.014198057772678178,-0.022649755325066252,-0.014269165351398733
ARMC1,gene,0.030131708886477922,0.00872381998054497,-0.002325014675155002
ARMC10,gene,0.005915346540358579,-0.010107476985425447,0.021600484394805036
ARMC8,gene,0.008624944845211261,-0.010861209547980578,-0.008127639545773361
ARMCX2,gene,-0.0006364635575947817,-0.020206261301219254,0.011920237955111324
ARMCX3,gene,0.02817767932332796,-0.0036065204440167034,-0.003280889648875477
ARPC1A,gene,0.003140211868367109,-0.0008437536032690647,-0.00697056359875881
ARPC1B,gene,-0.030755132855164437,-0.007132471616264706,-0.015645273858827427
ARPC2,gene,-0.028533145096534266,-0.012544477189325188,-0.018615502819035793
ARPC3,gene,-0.027379464391691904,-0.0010740963117637343,-0.019164243679189598
ARPC4,gene,-0.023947326453044072,-0.007893739421587838,-0.016875252135551175
ARPC5,gene,-0.021583395296088718,-0.009023946640548166,-0.010968811573913662
ARPC5L,gene,-0.005908541127839637,-0.013834408948342786,-0.005319376727584813
ARPIN,gene,0.01304486395630078,0.0005785343132330513,-0.0042678151748549616
ARRB1,gene,-0.009579383793095288,-0.007491157838289147,-0.023405045816053835
ARSA,gene,0.009389902393966492,-0.007902475170123768,0.007060724243326544
ARSD,gene,-0.0006814405975644096,-0.007564107649314516,0.021301773727147345
ASAH1,gene,0.004476042555705617,0.001299589090677627,0.004327961392947286
ASCC2,gene,0.0009164172002452482,-0.0011860655379025051,-0.014964398031180316
ASCC3,gene,-0.004713612075238298,-0.0228458797748617,-0.0067566017225012725
ASH2L,gene,-0.015371845090050167,-0.013740911875075328,0.002271395389885756
ASL,gene,-0.0036840320134691293,-0.016837081866755033,-0.008103624846041246
ASMTL,gene,-0.00791303705361854,0.0030473715137296444,0.014140164820305796
ASNS,gene,0.01506704866432625,-0.029580117155176583,-0.014520189504178355
ASPH,gene,0.017211351318862506,-0.006379308402072062,-0.01565857318454961
ASPRV1,gene,0.008465478334275179,0.006263663069898675,-0.004923121680370557
ASPSCR1,gene,0.02277776386056124,0.018061542729957303,-0.01537582896614005
ASS1,gene,0.030380618551773934,-0.004919177286554957,-0.009774187260368074
ATAD3A,gene,0.025527114373395207,0.00217844679045614,-0.0018913781905533003
ATG3,gene,-0.015351353925399483,-0.024540558877172877,-0.03790059954372977
ATG4B,gene,0.017089676575355248,-0.0035475272584720185,-0.00624683014538917
ATG5,gene,-0.02141679942909378,-0.02064257704582165,0.002550431739344002
ATG7,gene,-0.0128433081018563,-0.002547814920685162,-0.0255883576926279
ATIC,gene,-0.01870879332251865,-0.0037826166285420933,-0.0003738225197762619
ATL2,gene,0.013236073524187047,0.014910283568697984,-0.006829313761022884
ATL3,gene,-0.003300603955485939,-0.0064635277400233145,-0.009881517562034507
ATM,gene,-0.03582289716984936,-0.003245636515327065,0.012552267119256597
ATOX1,gene,-0.0016877999189224236,0.0036314514279749814,-0.028878672084004717
ATP13A1,gene,-0.007952670999760275,0.02068747149062876,-0.025143597787729864
ATP1A1,gene,0.007827970933437045,-0.0029626047247857264,0.017825682349395345
ATP1B1,gene,0.015688615476173617,-0.00990987725783277,0.017256125052753073
ATP1B3,gene,-0.012366922491347849,-0.0026223102023255817,-0.02720518015285641
ATP2A2,gene,3.4456121739592254e-05,-0.013650811753803989,-0.03837772184237403
ATP2A3,gene,-0.037851822017457216,0.0014015453144527847,-0.0004430639497288585
ATP2B4,gene,-0.010618551079365645,0.012449119350563599,0.012274464393127807
ATP2C1,gene,0.01851254997351483,-0.014150996566465238,-0.009093445153525975
ATP5F1A,gene,-0.008160951438215469,0.01701457285060151,0.010819330383665768
ATP5F1B,gene,-0.0113942857609459,0.014395411837396612,0.010469071849731849
ATP5F1C,gene,-0.011505436894804646,-0.0026541621527350805,-0.0013756729169994645
ATP5F1D,gene,-0.00028956235154323294,-0.0009004385354161282,0.009005873597319398
ATP5F1E;ATP5F1EP2,gene,-0.002533822756433474,-0.00950105536985939,-0.004963339317550566
ATP5ME,gene,0.010812974286745568,-0.0030854609821903047,0.005373870377290744
ATP5MF,gene,-0.007577544399949714,-0.0036941817283264984,0.00014683078841079021
ATP5MG,gene,0.006801739634276375,-0.0014917591934094866,0.0008910906025114065
ATP5PB,gene,-0.016175669078626123,0.0029958680766714054,0.004971013317821816
ATP5PD,gene,-0.01092906776918244,0.02327565376905055,0.0025952498810126487
ATP5PF,gene,-0.0001820439404026584,0.022597114795501003,0.0006623761182057291
ATP5PO,gene,-0.004955016808951751,0.01673838517450164,-0.003597131454335721
ATP6AP1,gene,0.0028524391638967343,-0.0020578654927664993,-0.011726076572959961
ATP6AP2,gene,0.013765734899007637,0.01799712256211291,-0.011998783792543913
ATP6V0A1,gene,-0.002787635005222309,-0.012800531805198375,-0.019075590396332817
ATP6V0D1,gene,-0.004698584466573469,-0.011695977641110949,-0.02565146922242346
ATP6V1A,gene,-0.009292148512404286,0.00121850946798859,-0.03027598082162576
ATP6V1B2,gene,-0.013739474309753827,-0.005023379173773379,-0.03231003590781595
ATP6V1D,gene,-0.012423542824618796,-0.015151190622464401,-0.020803936875572873
ATP6V1E1,gene,-0.012795671591891353,-0.007336261978000236,-0.030866886161677536
ATP6V1F,gene,0.0008568846396496582,-0.006264670102451507,-0.030513426172200316
ATP6V1G1,gene,-0.0013557108369397922,-0.005089049006265207,-0.02109988253594806
ATP6V1H,gene,-0.015077503216550702,-0.018558426743359446,-0.01795944223294073
ATP9A,gene,0.018162338963848394,0.00133415792417841,0.005493322877324644
ATRN,gene,-0.007161343251486863,0.012152179569515548,-0.008371681595418736
ATXN10,gene,0.012690196281194029,0.010901124296290487,0.004540376671342893
ATXN2L,gene,0.026361838299763216,0.006734057413154747,-0.023800760781419433
ATXN3,gene,-0.012239327054692965,0.014915921494615665,-0.006212627800364386
AUH,gene,-0.015263538103211878,-0.01942186282486041,0.021991680363224384
AVL9,gene,-0.005905439007043511,-0.019084329155713797,0.010288792686176404
AZGP1,gene,0.00932250789783832,0.0043701423501227125,0.0024472873582470868
AZU1,gene,-6.875557895699915e-05,0.007789511204877148,0.01030337568597237
B2M,gene,-0.012614873591971328,-0.026883238422383667,-0.01779188386181644
B3GAT3,gene,0.00996261463673564,-0.0037845510640688515,-0.011088309285397372
B4GALT1,gene,0.005125522845072125,-0.002971654227781682,-0.013470707536671777
BABAM2,gene,-0.014760229499037896,0.03222756138164335,0.007837601367531671
BAG2,gene,0.012262028324836286,-0.037128749180507,-0.006522473596818092
BAG3,gene,0.006178490171555777,0.03272689881815813,-0.009950945531876183
BAG6,gene,0.028805610012703934,-0.0029661199135311614,-0.00934620056471827
BANF1,gene,0.0046079490077612535,0.016192698417935105,0.006631104487245336
BAP18,gene,-0.027038470314834695,0.014623065357013324,-0.0010144857981229446
BASP1,gene,-0.025402115959445696,0.011279611681020225,-0.01813118732847916
BAX,gene,-0.009757063402930494,-0.009528997797097035,-0.006654693731299978
BAZ1B,gene,-0.009028823690912964,0.0003535723712992059,0.00789176136366724
BCAM,gene,0.006152713972222611,0.026156952711723608,0.010914152777316473
BCAP31,gene,0.0031705843775096513,0.007038924078398936,-0.01105751960175777
BCAS2,gene,0.009369698205288584,0.020438631925659107,0.010354945210345384
BCAT2,gene,-0.015634096294606555,0.00922895423030613,0.015015440613278561
BCKDHA,gene,0.0020295530517888253,0.006671350563473875,0.028655585360722782
BCKDK,gene,0.014142450505006376,-0.0009292963740029688,0.001380417262333173
BCL2L1,gene,-0.0014696750901595213,-0.004002684602598302,0.005234428455072107
BCL7C,gene,0.00579716406121874,0.004419185265399447,-0.0048186432379416656
BCLAF1,gene,0.000476215884409285,0.009427704317308432,0.008731336419873783
BCR,gene,-0.013142566675024836,0.010697553719362525,-0.0010210024297118985
BCS1L,gene,-0.0036786599853382033,0.010637381596415196,0.007945842500910903
BDH1,gene,0.008328831451158857,-0.007316542440176272,0.032423663836371026
BDH2,gene,-0.0030858701791093178,0.006032743044803683,0.000609701255516012
BGN,gene,-0.017140390835524398,0.017594790053930956,-0.023193906877653988
BICD2,gene,0.0043564167670233234,-0.00811903725554217,-0.032986372676667645
BID,gene,0.023221168909100785,-0.004887604970321772,-0.013697380326857926
BIN1,gene,-0.03415129944555681,-0.012197775730740797,0.005293463856043703
BIN2,gene,-0.012379052690583373,0.0002183700884479518,-0.010357574071289781
BIRC6,gene,0.0009968646144217729,0.029835354446628604,-0.00667147055981417
BLMH,gene,0.006235708608419769,0.003487073422781195,-0.002439204236851456
BLOC1S2,gene,-0.007125772725135801,-0.010779581298878552,-0.0023117084388221826
BLOC1S3,gene,-0.02167870443771812,-0.012238354385869364,0.011085432873815677
BLVRA,gene,-0.013380022532048987,-0.011241466214615197,-0.0221154472707666
BLVRB,gene,-0.014802468688273673,0.009393460230705194,-0.004610075114748674
BMP2K,gene,-0.01655056870001251,9.114272228875752e-05,-0.00986848643163463
BMS1,gene,0.012442618599739717,-0.008508682585625671,-0.00046291744848724146
BOD1L1,gene,0.0010973112008618056,-0.0014003964123914516,0.003500197765925618
BOLA2,gene,-0.008109697658741404,-0.005982766957573802,0.010139868472994865
BOP1,gene,0.023511181850791478,0.009567848793096582,-0.00447806416343164
BORCS6,gene,-0.01751671439559127,0.0029188888462573902,0.004824548232235135
BPHL,gene,0.020016070131923247,0.0024088538515253575,-0.008805528752611076
BPIFA1,gene,0.007258129949235387,-0.0027840531762778897,-0.005948010255574753
BPIFA2,gene,-0.009669295174519386,0.00032078144230365775,0.0059793480635853095
BPIFB1,gene,0.0025883076083461462,0.0024760261308901187,-0.004932819085680618
BPNT1,gene,0.02185193800217806,-0.025495617486447974,0.020957268298193436
BPNT2,gene,0.04014731656991409,-0.0162990095134257,-0.018959564658835807
BRCC3,gene,-0.014725135245025158,-0.007745593369038723,0.00043232589336406345
BRD1,gene,0.0021863174362109516,0.021030229436860143,0.0075682629001160165
BRD4,gene,0.001733922716318634,0.03001742396861616,-0.0015312895271494338
BRIX1,gene,0.011832594061098512,-0.02673352956589541,-0.001472778296103545
BRK1,gene,-0.012230097304553496,-0.01784347738597813,0.0013364380935145081
BROX,gene,0.01678122178718591,-0.009716983294303531,0.005769345540731862
BSG,gene,0.03376590537020534,0.003667856981874548,-0.021890933522370388
BST1,gene,-0.01124817548262757,0.010343237030063934,-0.019488660185820787
BST2,gene,0.0007308413146485711,0.0007772211536561265,-0.021546927541847245
BTAF1,gene,-0.014651234891245611,0.021953669760249997,-0.0073026023319239216
BTF3,gene,-0.0031029823289536154,0.021632238152697082,-0.009246347211243894
BTF3L4,gene,0.016315405458323162,0.001696356753123721,-0.0127370544007035
BUB3,gene,0.005998494224278568,-0.006136371092596117,0.0032356156109552892
BUD31,gene,0.0039555406973560935,-0.0057249184159022925,-0.0007420391318758776
BYSL,gene,0.01667246883936576,0.021616831197105398,0.004995433873643945
BZW1,gene,0.0020324157165929786,-0.030814967979392836,-0.027446372869841383
BZW2,gene,0.03399718350092678,0.002956002393379099,-0.008413274305257432
C11orf54,gene,-0.0010424326014742058,0.005521087630812778,0.0051111127046588834
C11orf68,gene,-0.0033968920501533744,0.0030639584090449263,0.005523934131625241
C11orf98,gene,-0.02264513918334168,-0.017089330450724333,0.022320550832930792
C17orf75,gene,0.003831710102341326,0.006243837205119333,0.014377964048728265
C19orf25,gene,-0.010618828763114232,-0.01831667740219197,0.015230265423522968
C1QA,gene,-0.01397386607478085,0.004661927897321545,-0.03955166371254089
C1QB,gene,-0.013606273536587239,0.011810123110103855,-0.042584604514771036
C1QBP,gene,0.0016173394270546583,-0.02337487892858591,-0.012353448738766377
C1QC,gene,-0.014383466027389886,0.01374576963795126,-0.040894720943442986
C1R,gene,-0.01087874744708818,0.01786239055058673,-0.02942034203414324
C1S,gene,-0.012008385338863345,0.011688055441403142,-0.031044997024424058
C1orf198,gene,0.01513077737689239,0.018727453105686246,0.012514783447083802
C2,gene,-0.013007433967547428,0.019553386082507264,-0.03644165377442283
C2CD5,gene,-0.013001423779319655,-0.00809065119411378,0.004108346079186264
C3,gene,-0.023247209189540433,0.018668462144324906,-0.02809765716381026
C4A,gene,-0.020377457813180854,0.015623614717397944,-0.02539886467494557
C4B,gene,-0.02282492461480207,0.021306894423958268,-0.02844478854535551
C4BPA,gene,-0.018267893326429155,0.02368943170368566,-0.033630060705622404
C5,gene,-0.013996794777708373,0.025201541392422235,-0.029344638676074557
C8A,gene,-0.01517405593141228,0.01993175889617086,-0.02493007970659949
C8B,gene,-0.011350919146352093,0.01907960426843814,-0.03307142366341566
C8G,gene,-0.015828746977991026,0.021586177169559184,-0.027515617589973552
C8orf82,gene,0.027738192526284552,0.008264957589022213,0.015057655053315088
C9,gene,-0.013809265145255194,0.014888926377022039,-0.036899604106789684
CA1,gene,-0.02339741252385202,0.013387644652720163,-0.0125430241279529
CA2,gene,-0.013926539383217869,-0.009839599677695684,-0.0029334384340659273
CA8,gene,-0.00025327426797676486,-0.00038370022082936597,-0.0014364979028430175
CAB39,gene,-0.024705384732642912,-0.011343233193415948,-0.006393059886735114
CACYBP,gene,0.01490978120073737,-0.013647116273337628,-0.015950175718655285
CAD,gene,0.02726925651382054,-0.005389710050853209,-0.01933254011594144
CALD1,gene,-0.008299862485357412,0.03220876926988795,-0.016136753788188504
CALM1;CALM2;CALM3,gene,0.013938484886958792,-0.00760804167730095,-0.005640129881884788
CALML3,gene,0.00808673672203652,0.005008993497060148,0.00018694977357668782
CALML5,gene,0.014376601264002557,-0.018327802556771904,0.01691440437649816
CALR,gene,0.011770988416127413,-0.03539977099182278,-0.029192553627910036
CALU,gene,0.030623089897720404,-0.01219806477034646,-0.010566663089325483
CAMK2D,gene,-0.02034778486348183,-0.0032891181789076493,-0.021259267331127277
CAMK2G,gene,-0.013605391688380751,0.004562095760076323,-9.184834130929869e-05
CAMSAP3,gene,0.012978949881382292,0.017764021515391817,0.01272920894599656
CAND1,gene,-0.015882614046241566,-0.01334729880374578,-0.004659266331181478
CANX,gene,0.011282308475636557,-0.033070333987475865,-0.01652885731465834
CAP1,gene,-0.02376445465367707,-0.004592701637677366,-0.028412659894466452
CAPG,gene,-0.016232873312923512,-0.003886386374640115,-0.02381033989796512
CAPN1,gene,-0.004166348306975634,-0.004077667348710492,0.0006191151340814752
CAPN2,gene,-0.006101721528572484,0.029160933702339978,-0.00037316044756189926
CAPNS1,gene,-0.004579819214485195,-0.0028535282339501615,0.00527412162172165
CAPNS2,gene,0.00427878025470277,0.003503667263992472,-0.0023037458654037563
CAPRIN1,gene,0.03524219545795161,0.0072029069256702065,-0.026176794025834317
CAPS,gene,0.01941468576493938,-0.0015478143572978207,0.0164565249490553
CAPZA1,gene,-0.019444457209284588,-0.0013430350516632317,-0.01979143888714673
CAPZA2,gene,-0.011232733168899531,-0.010674643779346871,-0.01296928717814691
CAPZB,gene,-0.019133414533789084,-0.0011528455214930664,-0.019722753233572785
CARD19,gene,0.009646362513123605,0.012359803508720287,-0.005263148192740087
CARHSP1,gene,-0.001970793403522836,0.028795048833706316,-0.01660305840135604
CARM1,gene,0.017941556180162046,-0.00032064941513011225,-0.007002329845026942
CARMIL1,gene,0.008703809162372147,-0.004894533937090972,0.006031993110662402
CARS1,gene,-0.011334828491479345,-0.01932049956722305,-0.027745879591518977
CARS2,gene,0.015076308413316898,-0.007439831498928125,0.009842819166016509
CASK,gene,-0.0006514888063736821,0.023898649232323217,0.012992613465784194
CASP1,gene,-0.02831188681720312,-0.016759634447324034,-0.027623565821156198
CASP14,gene,0.009324264621523068,0.0026921685503421455,-0.001778496480108997
CASP3,gene,-0.001953443183223175,-0.005895808258612802,-0.00762148972973442
CASP6,gene,0.002245903214087106,-0.013344068683712254,0.00716044943626036
CASP7,gene,-0.0013882001325176512,-0.00025387678678005034,-0.018004447613685998
CASP8,gene,-0.008274462558349606,-0.015307869586578001,-0.03659398486543983
CAST,gene,-0.02622607444567958,0.005620424579305151,-0.003909528687741646
CAT,gene,-0.000991637853234868,0.011803224674994272,0.003847351756705175
CAVIN1,gene,0.0024665545917680674,0.01046788896559135,0.005644549991845337
CAVIN2,gene,0.004114200004718626,0.012460991014748395,0.00884075804996739
CAVIN3,gene,-0.014603321029812094,0.009398747436468144,-0.012997423995835799
CBFB,gene,-0.011666735872626077,0.001570156856565876,-0.015857334541771375
CBL,gene,-0.027857936400342988,-0.004054294608658254,-0.00518528891447981
CBR1,gene,0.0029159666230437406,0.0016236722019633374,-0.006226713504708114
CBR3,gene,0.013449277188854402,-0.011497069749191506,4.495929485329594e-06
CBX1,gene,-0.012751627696343758,6.874283073357617e-06,0.005699143346191571
CBX3,gene,-0.0029178108879932135,0.017260407574626473,0.007219468432425721
CBX5,gene,-0.00035695485999709875,0.011141511571402361,0.015041244209276541
CBX8,gene,0.015116678481379937,0.02243791442662856,-0.017793736268424405
